 已授权发明专利数量,已授权实用新型专利数量,已授权软著数量,成立年限,注册资本,参保人数,区域,营业收入,营业利润,股东企业成立年限,股东企业参保人数,股东企业注册资本,企业总的股东的数量,企业股东中个人股东的数量,企业股东发明专利数量,企业股东实用新型专利数量,企业股东软著数量,收入规模
0,0,0,8,500,1,0,,,,,,2,2,4,1,0,0
0,0,0,4,10,0,1,,,,,,2,2,0,1,0,0
0,0,5,8,200,7,1,,,,,,2,2,0,0,5,0
0,0,1,7,1000,0,0,,,,,,3,3,0,0,1,0
0,0,0,8,50,0,1,,,,,,2,2,0,0,0,0
3,10,7,6,1000,8,1,,,,,,2,2,9,10,7,0
0,0,10,7,50,1,1,,,,,,1,1,0,1,10,0
0,0,0,31,1900,89,1,,,,,,3,3,4,18,0,0
0,0,5,7,20100,7,1,,,,,,3,0,0,0,5,0
0,0,0,5,100,0,1,,,,,,0,0,0,0,0,0
0,0,0,6,14.5,0,0,,,,,,3,3,0,0,0,0
0,0,0,11,300,415,1,,,12,0,10000000,9,8,3,10,0,0
0,0,3,4,1010,32,1,,,,,,1,1,21,4,3,6
0,0,0,4,100,0,1,,,,,,4,4,0,0,0,0
0,0,1,7,10,0,1,,,,,,2,2,0,0,1,0
0,0,0,4,200,1,1,,,,,,2,2,0,0,0,0
0,0,8,4,500,2,0,,,,,,1,1,0,1,8,6
0,0,0,9,50,3,0,,,,,,1,1,0,0,0,0
0,0,0,24,500,26,1,3090100,-161500,,,,2,2,19,0,0,0
0,0,6,4,5000,29,1,,,4,2,35000000,2,0,6,5,6,0
0,0,0,5,10,0,1,,,,,,2,2,0,0,0,0
0,0,0,2022,100,0,1,,,,,,0,0,0,0,0,0
0,0,1,10,10,0,1,,,,,,2,2,0,0,1,0
0,0,0,4,100,0,0,,,,,,2,2,0,0,0,0
0,0,0,6,500,17,1,,,,,,3,3,0,1,0,0
0,0,1,4,500,0,0,,,,,,2,2,0,0,1,0
0,0,2,13,1000,79,1,,,,,,3,2,2,6,2,0
0,0,0,8,15,0,0,,,,,,1,1,0,0,0,0
0,0,0,4,100,0,1,,,,,,1,1,0,0,0,0
0,0,0,11,100,5,0,,,14,12,105000000,1,0,0,0,0,0
0,0,0,12,3000,0,1,,,,,,2,2,0,0,0,0
0,0,0,4,20,0,1,,,,,,1,1,0,0,0,0
0,0,0,4,50,0,0,,,,,,2,2,0,0,0,0
0,0,0,5,300,0,0,,,,,,2,2,0,3,0,0
0,0,4,6,100,15,1,,,,,,2,1,0,0,4,0
0,0,10,5,1000,9,1,,,12,0,19000000,2,0,0,0,10,0
11,15,0,31,5909,307,0,,,41,400,222030000,1,0,13,16,0,0
0,0,0,6,10,4,1,,,,,,1,1,0,0,0,0
0,0,1,4,100,0,1,,,,,,1,1,0,0,1,0
0,0,0,17,50,2,0,,,,,,3,3,0,0,0,0
0,0,2,6,15,1,1,,,,,,1,1,0,0,2,0
0,0,0,6,500,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,10,1,1,,,,,,1,1,0,0,0,0
0,0,0,8,1000,3,1,,,,,,1,1,0,0,0,0
0,0,0,21,350,203,0,,,,,,3,3,16,20,0,0
0,0,0,10,5000,45,0,,,22,42,20000000,1,0,0,0,0,5
0,0,0,18,17700,686,0,,,,,,2,1,0,7,0,0
0,0,0,7,50,0,1,,,,,,1,1,0,0,0,0
0,0,0,17,50,0,1,,,,,,2,2,0,0,0,0
0,0,33,8,100,35,1,,,,,,4,4,6,1,33,6
9,44,0,19,1800,42,0,,,,,,3,3,33,44,0,0
0,0,1,7,4424,23,1,,,18,35,1000000000,3,0,0,6,1,0
0,0,0,6,120,0,1,,,,,,1,1,0,0,0,0
0,0,0,4,50,0,1,,,,,,0,0,0,0,0,0
0,0,0,4,100,0,0,,,6,0,50000000,1,0,0,0,0,0
0,0,1,4,50,0,1,,,,,,0,0,0,0,1,0
1,12,0,13,10008,69,0,,,,,,5,5,19,12,0,5
0,0,0,5,10,2,0,,,,,,2,2,0,0,0,0
0,0,0,5,600,0,0,,,,,,1,1,0,3,0,0
0,0,0,4,10,0,0,,,,,,0,0,0,0,0,0
0,0,0,6,100,0,0,,,,,,1,1,0,0,0,0
0,0,0,11,10,0,1,,,,,,0,0,0,0,0,0
0,0,0,4,200,0,1,,,,,,2,2,0,0,0,0
0,0,0,6,200,0,0,,,,,,2,2,0,8,0,0
0,0,0,9,500,0,0,,,,,,0,0,1,0,0,6
0,0,0,10,1000,4,1,,,,,,2,2,0,0,0,0
0,0,0,5,100,1,0,,,,,,4,4,0,0,0,0
4,37,0,24,5690,283,0,,,29,259,50510000,3,0,12,37,0,0
0,0,0,6,50,0,1,,,,,,1,1,0,0,0,0
0,0,0,9,217,0,0,,,,,,4,4,2,0,0,0
0,0,0,8,10,0,0,,,,,,1,1,0,0,0,0
0,0,0,4,30,0,1,,,,,,1,1,0,0,0,0
0,0,0,9,100,0,0,,,,,,1,0,0,0,0,0
0,0,0,8,50,0,0,,,,,,2,2,0,0,0,0
0,0,0,4,200,0,0,,,,,,1,1,0,1,0,0
0,0,0,13,100,17,0,,,,,,3,3,0,1,0,0
0,0,0,6,2000,0,0,,,,,,3,3,0,0,0,0
0,0,0,6,10,0,0,,,,,,0,0,0,0,0,0
0,0,0,4,10,0,0,,,,,,0,0,0,0,0,0
0,0,0,5,1000,0,0,,,,,,2,2,0,15,0,0
0,0,0,8,300,0,0,,,,,,2,2,0,20,0,0
0,0,0,9,50,0,0,,,,,,1,1,0,0,0,0
0,0,0,10,100,0,0,,,,,,2,2,0,0,0,0
0,0,0,11,100,12,0,,,,,,3,3,0,0,0,0
0,0,0,6,100,22,0,,,,,,1,1,1,0,0,0
0,0,0,6,14,0,0,,,,,,1,1,0,0,0,0
0,0,0,12,10,5,0,,,,,,2,2,0,0,0,0
0,0,0,8,10,0,0,,,,,,1,1,26,0,0,0
0,0,0,5,500,15,0,,,,,,4,4,0,0,0,0
0,0,0,7,1000,0,0,,,,,,9,9,0,0,0,0
0,0,0,11,20,3,0,,,,,,2,2,0,0,0,0
0,0,0,4,200,0,0,,,,,,2,2,0,0,0,0
0,0,6,29,200,26,1,,,,,,24,24,0,0,6,0
0,0,1,6,100,20,1,,,11,16,10000000,2,1,0,2,1,0
2,0,0,7,500,68,0,,,,,,2,2,11,17,0,0
0,0,0,18,50,0,1,,,,,,2,2,0,0,0,0
0,0,1,10,2000,9,0,,,,,,3,3,0,0,1,0
0,0,0,7,2000,25,1,,,,,,4,4,0,0,0,0
0,0,0,20,2000,45,0,,,,,,2,2,0,0,0,0
0,0,2,5,3000,51,0,,,,,,2,2,0,9,2,0
0,0,0,4,8000,83,0,,,14,818,124550000,1,0,5,0,0,5
0,0,0,6,1000,46,0,,,,,,1,1,0,0,0,0
0,0,0,6,3000,80,0,,,6,1,50000000,3,0,3,8,0,0
0,0,0,15,6100,0,0,,,26,92,177930000,1,0,0,0,0,0
0,11,0,10,2000,312,0,,,15,688,286070000,1,0,0,11,0,5
0,0,0,15,300,5,1,,,,,,2,2,0,0,0,0
0,0,0,6,50,0,0,,,,,,1,1,0,0,0,0
0,0,0,5,100,0,0,,,,,,1,1,0,0,0,0
0,0,1,11,10,17,1,,,,,,2,2,0,8,1,0
0,0,0,5,100,20,0,,,,,,2,2,0,0,0,0
0,0,0,13,118,10,1,,,,,,3,3,0,0,0,0
0,0,0,5,150,26,0,,,,,,1,1,0,0,0,0
0,0,2,10,150,0,0,,,,,,2,2,0,0,2,0
9,13,0,7,500,55,0,,,,,,2,2,16,13,0,0
0,0,0,4,200,2,1,,,,,,3,3,0,0,0,0
0,0,0,10,50,15,1,,,,,,2,2,0,6,0,0
0,27,0,16,746,115,1,,,19,243,5690000,1,0,0,27,0,0
0,0,0,7,500,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,200,0,0,,,,,,1,1,0,0,0,0
0,18,0,11,200,11,1,,,,,,2,2,0,18,0,0
0,0,0,5,500,13,0,,,,,,1,1,0,8,0,0
0,0,0,4,100,0,1,,,,,,1,1,0,12,0,0
0,0,0,28,800,252,0,,,,,,3,3,2,3,0,5
0,0,0,18,350,21,0,,,,,,23,23,0,0,0,0
0,0,0,12,10,0,0,,,,,,5,5,0,0,0,0
0,0,0,19,50,0,1,,,,,,3,3,0,0,0,0
0,0,0,6,12,6,1,,,,,,1,1,0,0,0,0
0,0,0,27,50,0,1,,,,,,2,2,0,0,0,0
0,0,0,16,500,0,0,,,,,,0,0,0,0,0,0
0,0,0,9,80,40,1,,,,,,1,1,0,9,0,0
0,0,0,7,50,7,0,,,,,,3,3,0,0,0,0
0,0,0,4,50,0,1,,,,,,1,1,0,0,0,0
0,0,0,24,1050,47,1,,,,,,2,2,0,1,0,0
0,0,0,8,100,34,1,,,,,,5,5,0,0,0,0
12,56,0,22,5000,492,1,,,23,193,395000000,1,0,50,53,0,5
0,0,0,4,500,1,1,,,,,,1,1,0,0,0,0
0,0,0,7,100,0,0,,,,,,2,2,0,0,0,0
0,0,0,4,8180,36,0,,,14,4,60000000,2,1,4,11,0,5
0,0,0,8,510,0,1,,,,,,1,1,2,0,0,0
0,0,0,22,50,0,0,,,,,,2,2,0,0,0,0
0,0,0,16,5000,0,1,,,,,,1,1,1,0,0,0
0,0,0,11,600,11,0,,,,,,2,2,0,1,0,0
0,0,0,7,1100,7,1,,,,,,3,2,0,12,0,0
0,0,0,7,1000,0,1,,,,,,2,2,0,0,0,0
2,30,7,19,2016,162,1,,,25,82,428060000,18,17,4,30,7,5
0,0,0,6,1000,8,0,,,,,,2,2,0,0,0,0
0,0,0,7,320,0,1,,,,,,3,3,0,0,0,0
0,0,0,5,500,0,1,,,16,489,64440000,1,0,0,0,0,0
2,1,0,12,500,26,1,,,,,,2,2,2,1,0,0
0,0,0,16,50,0,1,,,,,,2,2,0,0,0,0
0,0,0,10,50,23,1,,,,,,2,2,2,9,0,0
0,0,0,25,1000,22,1,,,,,,3,3,0,5,0,0
0,0,0,14,8000,840,1,,,16,3132,566080000,1,0,0,12,0,5
0,0,0,10,10,25,0,,,,,,2,2,0,7,0,1
16,0,0,6,100,23,0,,,,,,2,2,32,0,0,0
0,0,1,4,5000,10,0,,,,,,1,1,0,0,1,0
0,0,0,8,100,0,0,,,,,,2,2,0,0,0,0
0,0,2,10,10,8,0,,,,,,3,3,0,1,2,0
0,0,0,5,100,22,0,,,,,,2,2,0,15,0,0
0,0,0,11,100,35,1,,,,,,2,2,0,6,0,0
2,21,6,43,1043.1096,138,1,,,,,,9,9,5,21,6,5
0,0,0,23,150,54,1,,,,,,2,2,0,9,0,0
0,0,0,18,30,0,0,,,,,,2,2,0,0,0,0
0,0,0,4,1000,9,1,,,,,,2,2,0,0,0,0
4,17,15,18,1000,50,1,,,,,,5,5,8,18,15,0
0,0,30,7,1896.3,0,1,,,,,,28,1,54,34,30,0
0,0,0,9,50,2,0,,,,,,2,2,0,0,0,0
0,0,0,6,5000,65,0,,,,,,1,1,0,10,0,0
0,0,0,3,500,0,1,,,,,,1,1,0,0,0,0
0,0,0,14,50,3,1,,,,,,2,2,0,0,0,0
1,0,1,4,10000,56,0,,,4,6,10000000,2,0,4,0,1,5
0,0,0,4,3000,48,0,,,4,56,100000000,1,0,0,0,0,0
0,0,0,5,1000,18,1,,,8,2,19000000,2,0,16,28,0,0
0,0,0,12,100,1,1,,,,,,5,5,0,0,0,0
0,0,1,5,50,0,1,,,,,,2,2,0,0,1,0
0,0,0,5,100,0,1,,,,,,1,1,0,0,0,0
0,0,0,4,500,18,0,,,,,,2,2,2,10,0,0
0,0,0,7,500,3,0,,,,,,2,2,0,2,0,5
0,0,0,17,50,0,1,,,,,,1,1,0,0,0,0
0,0,0,2022,200,0,0,,,,,,0,0,0,0,0,0
443,313,26,23,39500,193,1,4253380048,427886757.9,25,82,428060000,29,3,672,302,26,5
0,0,0,14,310,1,0,,,,,,3,3,0,0,0,0
0,0,0,4,1018,6,1,,,,,,2,2,0,0,0,0
0,0,0,5,100,12,0,,,,,,1,1,0,0,0,0
0,0,0,6,1000,0,1,,,,,,2,2,0,0,0,0
0,0,0,6,50,0,1,,,,,,1,1,0,0,0,0
0,0,1,12,1000,0,1,,,,,,2,2,0,0,1,0
0,0,0,15,550,0,1,,,,,,2,2,0,0,0,0
0,10,0,6,700,3,0,,,,,,5,5,0,10,0,0
0,0,0,15,500,17,1,,,,,,2,2,0,0,0,0
0,0,0,4,100,1,0,,,,,,2,2,0,0,0,0
0,0,3,3,50,1,1,,,,,,2,2,0,0,3,0
0,0,0,8,1000,0,1,,,,,,2,2,0,0,0,0
0,0,0,5,100,4,1,,,,,,2,2,0,0,0,0
0,0,0,4,160,0,0,,,,,,1,1,0,0,0,0
0,0,0,6,1000,0,1,,,,,,2,2,0,0,0,0
0,0,0,37,2000,44,0,,,,,,2,2,0,0,0,0
0,0,0,9,14.2,0,1,,,,,,2,2,39,20,0,0
0,0,0,11,500,20,1,,,,,,2,2,0,15,0,0
0,0,0,11,1000,16,0,,,,,,2,2,0,1,0,0
0,0,0,4,50,0,0,,,,,,3,3,0,0,0,0
0,0,0,4,200,1,1,,,,,,1,1,0,0,0,0
0,0,0,7,550,9,1,,,,,,1,1,0,0,0,0
0,0,0,8,500,60,0,,,,,,4,4,10,1,0,2
0,4,0,4,200,0,1,,,5,0,2000000,1,0,0,4,0,0
0,0,0,7,12,0,0,,,,,,1,1,0,0,0,0
0,0,0,13,1200,9,1,,,,,,2,2,0,0,0,0
0,0,0,15,900,96,0,,,,,,3,2,30,19,0,5
0,0,0,10,500,22,0,,,,,,2,2,0,0,0,0
0,0,2,6,500,6,0,,,,,,3,3,0,0,2,0
0,0,14,11,50,2,1,,,,,,2,2,1,0,14,0
0,0,0,4,100,0,1,,,,,,2,2,0,0,0,0
0,0,13,4,208,3,1,,,,,,2,2,3,6,13,0
0,0,0,2,80,0,0,,,,,,3,3,0,0,0,0
0,0,18,10,100,8,1,,,,,,3,3,0,0,18,0
0,0,0,14,100,6,0,,,,,,1,1,67,0,0,0
5,62,0,9,1500,46,0,,,,,,5,5,8,62,0,0
0,0,0,6,15,0,1,,,,,,2,2,0,0,0,0
0,0,0,5,100,0,1,,,,,,1,1,0,0,0,0
0,0,1,9,100,0,1,,,,,,1,1,0,0,1,0
0,0,1,6,100,0,1,,,5,0,5000000,2,1,0,0,1,0
0,0,1,6,10,0,1,,,,,,2,2,0,0,1,0
0,0,17,11,500,11,1,,,,,,2,2,0,0,17,0
0,0,0,6,50,0,1,,,,,,2,2,0,0,0,0
0,0,0,6,100,0,1,,,,,,2,2,0,0,0,0
0,0,1,5,500,0,1,,,,,,1,1,0,0,1,0
0,0,0,5,50,2,1,,,,,,2,2,0,0,0,0
6,0,0,21,379.24,68,0,,,,,,1,1,50,3,0,0
0,0,4,4,100,0,1,,,,,,4,4,5,0,4,0
0,0,2,7,100,0,1,,,,,,1,1,0,0,2,0
0,0,7,7,100,15,1,,,,,,2,1,0,0,7,0
0,0,3,7,15,1,1,,,,,,2,2,0,0,3,0
0,0,0,4,50,0,1,,,,,,1,1,0,0,0,0
0,0,0,3,100,0,1,,,,,,2,2,0,0,0,0
0,0,1,9,300,2,0,,,,,,2,2,0,0,1,0
0,0,0,4,500,0,1,,,,,,3,3,0,0,0,0
0,0,0,6,100,0,1,,,,,,2,2,0,0,0,0
0,0,1,9,500,2,1,,,,,,2,2,0,0,1,0
0,0,0,4,50,0,0,,,,,,2,2,0,0,0,0
2,8,1,24,3018,8,1,,,,,,2,2,8,8,1,0
0,0,7,6,200,2,1,,,,,,2,2,0,9,7,0
0,0,0,5,208,0,0,,,,,,2,2,0,0,0,0
0,0,0,5,100,0,1,,,,,,2,2,0,0,0,0
0,0,0,4,500,0,1,,,,,,2,2,0,0,0,0
0,0,0,4,200,3,1,,,,,,2,2,0,0,0,0
0,0,0,5,100,4,1,,,,,,2,2,0,0,0,0
0,0,0,4,100,1,1,,,,,,1,1,0,0,0,0
0,0,0,6,100,0,1,,,,,,2,2,0,0,0,0
0,0,0,5,100,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,1000,0,1,,,,,,2,2,0,0,0,0
0,0,0,9,2000,0,0,,,,,,1,1,0,6,0,0
0,0,0,4,1000,0,1,,,,,,2,2,0,0,0,0
0,0,0,9,10,0,0,,,,,,1,1,0,0,0,0
0,0,2,5,500,3,1,,,,,,2,2,0,13,2,0
0,0,1,6,14600,1,1,,,25,3,30270000,2,1,5,1,1,0
0,0,0,6,100,0,1,,,,,,1,1,0,0,0,0
0,0,0,4,100,0,1,,,,,,2,2,0,1,0,0
0,0,11,6,5000,1,1,,,4,0,1000000,2,0,0,0,11,0
0,0,11,4,1000,29,1,,,,,,4,4,0,0,11,0
0,0,42,12,3155.438,11,1,,,,,,63,58,1,0,42,0
0,0,5,9,500,2,1,,,,,,2,2,0,0,5,0
0,0,2,5,10,0,1,,,,,,1,1,0,0,2,0
0,0,0,8,100,7,1,,,,,,3,3,0,0,0,0
2,2,0,11,27181,59,1,,,,,,1,0,5,2,0,0
0,0,0,6,15,0,1,,,,,,1,1,0,0,0,0
0,0,0,7,50,2,1,,,,,,1,1,0,0,0,0
0,0,0,4,500,0,1,,,,,,2,2,0,0,0,0
0,0,1,6,100,1,1,,,,,,1,1,0,0,1,0
0,0,0,12,10,0,1,,,,,,1,1,0,0,0,0
0,0,0,6,10,0,1,,,,,,3,3,0,0,0,0
0,30,1,10,2000,17,1,,,7,0,2000000,6,4,1,30,1,0
0,0,0,4,20,0,0,,,,,,3,3,0,0,0,0
0,0,0,3,2000,1,1,,,5,0,360000000,1,0,10,8,0,5
0,0,20,9,33.6,24,1,477341300,1486800,,,,1,0,0,0,20,0
0,0,1,6,500,6,1,,,,,,2,2,0,0,1,0
0,0,0,18,200,7,1,,,,,,2,2,0,0,0,0
0,0,0,8,300,2,0,,,,,,3,3,2,0,0,0
0,0,0,9,1000,0,1,,,,,,4,4,0,0,0,0
0,0,1,15,600,24,1,,,,,,3,3,0,0,1,0
0,0,1,4,100,0,1,,,,,,3,3,0,0,1,0
0,0,0,15,2200,18,1,,,,,,2,2,16,2,0,0
0,0,13,8,200,7,1,,,,,,2,2,0,0,13,0
0,0,0,8,10,1,0,,,,,,1,1,0,0,0,0
0,0,11,4,100,3,1,,,,,,1,1,0,0,11,0
0,6,4,8,520,10,1,,,,,,2,2,0,6,4,0
0,0,1,5,100,4,1,,,,,,2,2,0,0,1,0
0,0,6,22,100,22,1,,,,,,2,2,0,1,6,0
0,0,1,4,666,0,1,,,,,,1,1,0,1,1,4
0,0,0,6,200,0,0,,,,,,1,1,0,0,0,0
0,0,1,4,200,0,1,,,,,,2,2,0,0,1,0
0,0,0,6,12,0,0,,,,,,1,1,0,0,0,0
0,0,1,4,50,1,1,,-112266.5,4,4,5000000,2,1,0,0,1,0
0,0,0,7,1000,6,1,,,,,,3,3,0,0,0,0
0,0,0,4,10,0,0,,,,,,2,2,0,0,0,0
0,0,9,15,500,14,1,,,7,1,2880000,2,1,2,16,9,0
0,0,0,4,102,0,1,,,,,,2,2,0,0,0,0
0,0,1,5,15,0,1,,,,,,2,2,0,0,1,0
0,0,1,4,100,1,1,,,,,,2,2,0,0,1,0
0,0,0,7,2300,9,0,,,,,,6,4,0,0,0,0
8,72,0,28,1000,51,0,,,,,,3,3,41,72,0,5
0,0,2,5,15,1,1,,,,,,3,2,0,0,2,0
0,0,0,7,200,3,0,,,,,,2,2,0,0,0,0
0,0,0,4,10,0,0,,,,,,2,2,0,0,0,0
0,0,0,4,10,0,0,,,,,,2,2,0,0,0,0
0,0,0,4,5000,0,1,,,,,,2,2,0,0,0,0
0,0,2,27,3070,26,1,,,,,,3,3,0,7,2,0
0,0,7,3,100,2,0,,,,,,1,1,0,5,7,0
0,0,0,8,300,4,1,,,,,,3,3,0,0,0,0
0,0,5,10,3000,401,1,,,,,,3,3,10,11,5,0
0,0,0,7,200,2,1,,,,,,1,1,0,0,0,0
0,0,0,4,500,4,1,2425962.41,-57789.26,,,,5,5,0,0,0,0
0,0,0,12,25,5,1,,,,,,2,2,0,0,0,0
0,0,0,3,1000,0,1,,,,,,3,3,4,4,0,0
0,0,0,8,2050,36,0,,,,,,1,1,7,7,0,0
8,55,0,16,3027.6,1060,0,,,16,1426,236910000,1,0,16,55,0,0
0,0,0,4,50,26,1,,,,,,1,1,0,2,0,0
0,0,0,6,200,20,0,,,,,,2,2,0,0,0,0
0,0,0,11,200,0,1,,,,,,2,2,0,0,0,0
0,0,6,6,1000,5,1,,,,,,6,6,0,11,6,0
0,0,1,4,100,0,1,,,,,,2,2,0,0,1,0
0,0,0,5,10,0,0,,,19,0,6000000,3,2,0,0,0,0
0,0,1,15,300,15,1,,,,,,5,5,8,0,1,0
0,0,0,7,300,0,1,,,12,0,10000000,2,0,1,1,0,0
0,0,0,4,350,0,1,,,,,,2,2,0,0,0,0
0,0,0,4,500,0,1,,,,,,2,2,0,9,0,0
0,0,0,24,700,61,1,,,,,,4,3,0,4,0,0
0,0,0,5,1000,1,1,,,,,,2,2,0,0,0,0
0,0,6,13,6000,46,1,,,,,,3,3,0,0,6,0
0,0,0,19,18500,12,0,,,,,,2,1,1,3,0,0
0,0,0,6,2000,0,0,,,,,,2,2,0,0,0,0
0,0,0,5,100,0,0,,,,,,2,2,0,0,0,0
0,0,0,16,3,0,0,,,,,,2,2,0,0,0,0
0,0,1,4,150,0,1,,,,,,1,1,0,0,1,0
0,0,1,4,500,0,0,,,6,0,1000000,2,1,0,0,1,0
0,0,0,4,10,8,1,,,,,,1,1,0,0,0,0
0,0,2,15,1000,21,1,,,,,,2,2,0,0,2,0
0,0,8,14,3000,286,1,,,,,,5,5,0,0,8,5
0,0,0,4,200,39,1,,,,,,3,2,1,2,0,0
0,0,0,12,50,1,0,,,,,,2,2,0,0,0,0
0,0,0,5,200,0,1,,,16,489,64440000,1,0,0,0,0,0
0,0,0,4,200,0,1,,,,,,1,1,0,0,0,0
0,0,0,6,15,0,1,,,,,,1,1,0,0,0,0
0,0,0,6,10,0,1,,,,,,2,2,0,0,0,0
0,0,0,8,200,0,0,370000,240000,,,,5,5,8,10,0,0
36,26,3,36,30000,1630,1,,,24,855,1814500000,1,0,77,25,3,5
0,0,5,4,200,5,1,,,,,,2,2,3,3,5,0
0,0,1,5,100,0,1,,,,,,2,2,0,0,1,0
0,0,0,5,500,6,1,,,,,,1,1,0,0,0,0
0,0,1,4,100,0,1,,,,,,1,1,0,0,1,0
0,0,0,4,100,0,0,,,6,6,5000000,4,2,0,0,0,0
0,0,0,5,200,17,0,,,,,,1,1,0,0,0,0
0,0,6,10,100,1,1,,,,,,2,2,1,0,6,0
0,0,10,9,1000,5,0,,,,,,2,2,0,0,10,0
0,0,22,8,167.9985,266,1,,,,,,9,6,1,2,22,0
0,0,0,6,10,0,0,,,,,,0,0,0,0,0,0
0,0,1,9,2000,10,1,,,,,,2,2,0,0,1,0
0,0,0,7,100,0,0,,,,,,0,0,0,0,0,0
0,0,0,8,50,0,0,,,,,,1,1,0,0,0,0
0,0,0,12,500,25,0,,,,,,1,1,0,0,0,0
0,0,0,3,500,0,0,,,,,,4,4,0,0,0,6
0,0,0,7,300.58,0,0,,,,,,0,0,0,0,0,0
0,0,0,2,500,0,0,,,,,,2,2,0,0,0,0
2,25,2,8,22800,48,0,,,7,0,50000000000,3,2,6,25,2,0
0,0,10,11,3500,30,1,,,11,32,1000000000,3,0,0,0,10,0
0,0,0,5,100,0,0,,,,,,1,1,0,0,0,0
0,0,0,11,118,0,0,,,,,,1,1,0,7,0,0
0,0,0,7,100,0,0,,,,,,1,1,0,9,0,6
0,0,0,7,120,0,0,,,,,,0,0,0,0,0,0
0,0,0,14,25,0,0,,,,,,0,0,0,0,0,0
0,0,0,4,500,0,0,,,,,,1,1,0,0,0,6
0,0,0,10,140,0,0,,,,,,0,0,0,0,0,0
0,0,0,8,300,0,1,,,,,,4,4,0,0,0,0
0,0,33,7,1000,0,0,,,12,1,2000000,2,1,10,0,33,0
0,0,0,2022,50,0,0,,,,,,0,0,0,0,0,0
0,0,0,9,100,0,1,,,,,,0,0,0,0,0,0
0,0,0,5,500,0,0,,,,,,1,1,0,8,0,6
0,0,0,5,500,0,0,,,,,,1,1,0,0,0,0
0,0,7,12,200,11,0,,,,,,2,2,0,0,7,0
0,0,0,4,760,0,0,,,,,,2,2,0,0,0,0
0,0,0,3,200,0,0,,,,,,1,1,0,0,0,0
0,0,0,7,500,0,0,,,,,,0,0,0,0,0,0
0,0,0,4,100,0,0,,,,,,1,1,0,0,0,0
0,0,0,2022,10,0,1,,,,,,0,0,0,0,0,0
0,0,0,8,200,0,0,,,,,,0,0,0,0,0,0
0,0,0,4,200,0,1,,,,,,0,0,0,0,0,0
0,0,0,5,6000,7,1,,,,,,2,2,0,0,0,0
0,0,0,7,10,1,1,,,,,,1,1,0,0,0,0
0,0,0,6,300,0,0,,,,,,4,4,0,0,0,0
2,0,0,4,1000,1,0,,,5,10,56000000,1,0,12,0,0,0
0,0,0,5,500,0,0,,,,,,1,1,0,6,0,0
0,0,0,4,200,0,0,,,,,,1,1,0,0,0,0
0,0,5,6,500,9,0,,,,,,2,2,0,0,5,3
0,0,0,5,500,0,0,,,,,,9,9,0,0,0,0
0,0,0,9,14.5,0,1,,,,,,1,1,0,0,0,0
0,0,0,12,1000,9,1,,,,,,2,2,0,0,0,0
0,0,0,17,100,0,0,,,,,,2,2,0,0,0,0
0,0,0,7,100,0,0,,,,,,2,1,0,0,0,0
0,0,0,17,200,0,0,,,,,,2,2,0,0,0,0
0,0,0,7,1000,1,0,,,,,,2,2,0,0,0,0
0,0,0,7,2000,1,0,,,,,,5,5,0,0,0,0
0,0,0,6,15,0,0,,,,,,2,2,0,3,0,0
0,0,1,16,1230,3,0,,,,,,2,2,0,0,1,0
0,0,44,12,1000,10,1,,,,,,2,2,10,0,44,0
0,0,0,5,15,0,0,,,,,,1,1,0,2,0,0
2,0,10,7,1000,29,1,,,,,,4,2,2,6,10,0
0,0,0,5,80,0,0,,,,,,2,2,0,0,0,0
0,0,0,9,80,0,0,,,,,,2,2,0,0,0,0
0,0,0,3,1200,0,0,,,,,,2,2,0,0,0,6
0,0,0,5,300,0,0,,,,,,0,0,0,0,0,0
0,0,0,6,100,0,1,,,,,,3,1,0,0,0,0
4,34,4,15,5000,113,1,,,5,45,52500000,1,0,7,22,4,0
0,0,0,7,1000,0,0,,,,,,2,2,0,3,0,0
0,0,0,5,67,0,0,,,,,,0,0,0,0,0,0
0,0,0,8,4000,0,0,,,,,,1,1,0,0,0,0
0,0,0,3,10,0,0,,,,,,0,0,0,0,0,0
0,0,0,9,50,0,0,,,,,,5,5,2,0,0,0
0,0,0,5,100,0,0,,,,,,2,2,0,0,0,0
0,0,24,24,5000,34,1,,,,,,2,2,0,0,24,0
0,0,0,18,425.1964,2,0,,,,,,2,2,0,0,0,0
0,0,0,8,168,0,0,,,,,,2,2,2,2,0,0
0,0,0,7,100,2,0,,,,,,1,1,0,0,0,6
0,1,0,12,100,0,0,,,,,,2,2,0,1,0,0
6,0,0,5,10000,351,0,,,11,,1190660000,1,0,11,1,0,0
0,0,0,6,100,0,1,,,,,,2,2,0,0,0,0
0,0,0,4,200,6,0,,,,,,4,4,3,8,0,0
0,0,0,13,200,6,0,,,,,,2,2,0,0,0,0
0,0,0,6,500,0,0,,,,,,2,2,0,0,0,0
0,0,0,4,10,0,0,,,,,,3,3,0,0,0,0
0,0,0,8,10,3,1,,,,,,2,2,0,0,0,0
0,0,0,6,30,6,0,,,,,,1,1,0,9,0,0
0,0,0,5,300,6,0,,,,,,2,2,0,0,0,0
0,0,0,4,100,0,0,,,,,,0,0,0,0,0,0
0,0,0,6,100,3,0,,,,,,2,2,0,0,0,0
